4 bins-----CTA-----1GPU-----no workload balance
flickrEdges_adj/,2316948,107724244,0.008825,0.008825,0.262549,1,CTA 
graph500-scale18-ef16_adj/,3800348,82261145,0.017604,0.017604,0.215881,1,CTA 
graph500-scale19-ef16_adj/,7729675,186212661,0.054335,0.054335,0.142259,1,CTA 
graph500-scale20-ef16_adj/,15680861,418920955,0.154519,0.154519,0.101482,1,CTA 
graph500-scale21-ef16_adj/,31731650,933999005,0.411126,0.411126,0.077182,1,CTA 
graph500-scale22-ef16_adj/,64097004,2065054290,1.132862,1.132862,0.056580,1,CTA 
graph500-scale23-ef16_adj/,129250705,250130140,3.337777,3.337777,0.038724,1,CTA 
graph500-scale24-ef16_adj/,260261843,1336701682,10.106922,10.106922,0.025751,1,CTA 
graph500-scale25-ef16_adj/,523467448,92501047,30.328298,30.328298,0.017260,1,CTA 
loc-gowalla_edges_adj/,950327,2273138,0.001101,0.001101,0.863136,1,CTA 
oregon1_010331_adj/,22002,17144,0.000055,0.000055,0.399494,1,CTA 
oregon1_010407_adj/,21999,15834,0.000054,0.000054,0.408277,1,CTA 
oregon1_010414_adj/,22469,18237,0.000053,0.000053,0.424513,1,CTA 
oregon1_010421_adj/,22747,19108,0.000054,0.000054,0.422159,1,CTA 
oregon1_010428_adj/,22493,17645,0.000053,0.000053,0.423060,1,CTA 
oregon1_010505_adj/,22607,17597,0.000054,0.000054,0.417712,1,CTA 
oregon1_010512_adj/,22677,17598,0.000053,0.000053,0.426521,1,CTA 
oregon1_010519_adj/,22724,17677,0.000082,0.000082,0.277068,1,CTA 
oregon1_010526_adj/,23409,19894,0.000064,0.000064,0.366360,1,CTA 
oregon2_010331_adj/,31180,82856,0.000069,0.000069,0.452520,1,CTA 
oregon2_010407_adj/,30855,78138,0.000065,0.000065,0.474049,1,CTA 
oregon2_010414_adj/,31761,88905,0.000067,0.000067,0.474076,1,CTA 
oregon2_010421_adj/,31538,82129,0.000065,0.000065,0.484542,1,CTA 
oregon2_010428_adj/,31434,78000,0.000066,0.000066,0.475970,1,CTA 
oregon2_010505_adj/,30943,72182,0.000065,0.000065,0.475401,1,CTA 
oregon2_010512_adj/,31303,72866,0.000065,0.000065,0.480931,1,CTA 
oregon2_010519_adj/,32287,83709,0.000067,0.000067,0.481927,1,CTA 
oregon2_010526_adj/,32730,89541,0.000075,0.000075,0.437196,1,CTA 
p2p-Gnutella04_adj/,39994,934,0.000073,0.000073,0.548193,1,CTA 
p2p-Gnutella05_adj/,31839,1112,0.000074,0.000074,0.429397,1,CTA 
p2p-Gnutella06_adj/,31525,1142,0.000063,0.000063,0.500854,1,CTA 
p2p-Gnutella08_adj/,20777,2383,0.000053,0.000053,0.392545,1,CTA 
p2p-Gnutella09_adj/,26013,2354,0.000057,0.000057,0.456512,1,CTA 
p2p-Gnutella24_adj/,65369,986,0.000105,0.000105,0.623131,1,CTA 
p2p-Gnutella25_adj/,54705,806,0.000093,0.000093,0.588332,1,CTA 
p2p-Gnutella30_adj/,88328,1590,0.000121,0.000121,0.730719,1,CTA 
p2p-Gnutella31_adj/,147892,2024,0.000181,0.000181,0.817265,1,CTA 
roadNet-CA_adj/,2766607,120676,0.002833,0.002833,0.976520,1,CTA 
roadNet-PA_adj/,1541898,67150,0.001605,0.001605,0.960664,1,CTA 
roadNet-TX_adj/,1921660,82869,0.001994,0.001994,0.963657,1,CTA 
soc-Epinions1_adj/,405740,1624481,0.000601,0.000601,0.675048,1,CTA 
soc-Slashdot0811_adj/,469180,551724,0.000615,0.000615,0.762746,1,CTA 
soc-Slashdot0902_adj/,504230,602592,0.000652,0.000652,0.773553,1,CTA 

128 bins-----CTA-----1GPU-----no workload balance
201512012345.v18571154_e38040320/,38040321,4,0.040851,0.040851,0.931194,1,CTA 
201512020000.v35991342_e74485420/,74485421,4,0.077266,0.077266,0.964013,1,CTA 
201512020030.v68863315_e143414960/,143414961,12,0.138066,0.138066,1.038742,1,CTA 
201512020130.v128568730_e270234840/,270234841,20,0.260708,0.260708,1.036542,1,CTA 
P1a/,297829985,6821,0.321356,0.321356,0.926792,1,CTA 
Theory-16-25-B1k/,1683,800,0.000032,0.000032,0.052679,1,CTA 
Theory-16-25-B2k/,1683,2,0.000031,0.000031,0.054300,1,CTA 
Theory-25-81-256-B1k/,4264569,4189393,0.005251,0.005251,0.812118,1,CTA 
Theory-25-81-256-B2k/,4264569,14,0.004547,0.004547,0.937911,1,CTA 
Theory-25-81-B1k/,8313,4050,0.000046,0.000046,0.180659,1,CTA 
Theory-25-81-B2k/,8313,2,0.000037,0.000037,0.224950,1,CTA 
Theory-256-625-B1k/,641763,320000,0.001242,0.001242,0.516651,1,CTA 
Theory-256-625-B2k/,641763,2,0.001215,0.001215,0.528208,1,CTA 
