4 bins-----CTA-----1GPU-----no workload balance
Theory-5-9-B1k/,209,90,0.000041,0.000041,0.005097,1,CTA 
Theory-5-9-B2k/,209,2,0.000039,0.000039,0.005345,1,CTA 
Theory-81-256-B1k/,83619,41472,0.000126,0.000126,0.664249,1,CTA 
Theory-81-256-B2k/,83619,2,0.000137,0.000137,0.611017,1,CTA 
Theory-9-16-25-81-B1k/,5212251,8118296,0.014506,0.014506,0.359314,1,CTA 
Theory-9-16-25-81-B2k/,5212251,70,0.011135,0.011135,0.468092,1,CTA 
Theory-9-16-25-B1k/,31977,30338,0.000075,0.000075,0.425782,1,CTA 
Theory-9-16-25-B2k/,31977,14,0.000069,0.000069,0.464087,1,CTA 
Theory-9-16-B1k/,627,288,0.000041,0.000041,0.015290,1,CTA 
Theory-9-16-B2k/,627,2,0.000041,0.000041,0.015290,1,CTA 
U1a/,138778563,650,0.168843,0.168843,0.821938,1,CTA 
V1r/,465410905,98,0.559998,0.559998,0.831094,1,CTA 
V2a/,117217601,2886,0.142203,0.142203,0.824297,1,CTA 
amazon0302_adj/,899792,717719,0.001002,0.001002,0.897930,1,CTA 
amazon0312_adj/,2349869,3686467,0.002731,0.002731,0.860416,1,CTA 
amazon0505_adj/,2439437,3951063,0.002845,0.002845,0.857432,1,CTA 
amazon0601_adj/,2443408,3986507,0.002845,0.002845,0.858828,1,CTA 
as-caida20071105_adj/,53381,36365,0.000095,0.000095,0.561143,1,CTA 
as20000102_adj/,12572,6584,0.000054,0.000054,0.232294,1,CTA 
ca-AstroPh_adj/,198050,1351441,0.000283,0.000283,0.699816,1,CTA 
ca-CondMat_adj/,93439,173361,0.000139,0.000139,0.672233,1,CTA 
ca-GrQc_adj/,14484,48260,0.000057,0.000057,0.254185,1,CTA 
ca-HepPh_adj/,118489,3358083,0.000254,0.000254,0.466647,1,CTA 
ca-HepTh_adj/,25973,28339,0.000068,0.000068,0.382241,1,CTA 
cit-HepPh_adj/,420877,1276868,0.000532,0.000532,0.791253,1,CTA 
cit-HepTh_adj/,352285,1478735,0.000474,0.000474,0.743255,1,CTA 
cit-Patents_adj/,16518947,7515023,0.024379,0.024379,0.677589,1,CTA 
email-Enron_adj/,183831,727044,0.000261,0.000261,0.704149,1,CTA 
email-EuAll_adj/,364481,267313,0.000441,0.000441,0.826348,1,CTA 
facebook_combined_adj/,88234,1612010,0.000174,0.000174,0.506959,1,CTA 
flickrEdges_adj/,2316948,107763219,0.009787,0.009787,0.236735,1,CTA 
graph500-scale18-ef16_adj/,3800348,82270360,0.020352,0.020352,0.186730,1,CTA 
graph500-scale19-ef16_adj/,7729675,186231805,0.053791,0.053791,0.143698,1,CTA 
graph500-scale20-ef16_adj/,15680861,419005694,0.150184,0.150184,0.104411,1,CTA 
graph500-scale21-ef16_adj/,31731650,934328672,0.428278,0.428278,0.074091,1,CTA 
graph500-scale22-ef16_adj/,64097004,2065654672,1.218874,1.218874,0.052587,1,CTA 
graph500-scale23-ef16_adj/,129250705,250837550,3.336163,3.336163,0.038742,1,CTA 
graph500-scale24-ef16_adj/,260261843,1336900472,9.973400,9.973400,0.026096,1,CTA 
graph500-scale25-ef16_adj/,523467448,91815693,29.775630,29.775630,0.017580,1,CTA 
loc-gowalla_edges_adj/,950327,2273138,0.001334,0.001334,0.712287,1,CTA 
oregon1_010331_adj/,22002,17144,0.000070,0.000070,0.314959,1,CTA 
oregon1_010407_adj/,21999,15834,0.000070,0.000070,0.314916,1,CTA 
oregon1_010414_adj/,22469,18237,0.000069,0.000069,0.326096,1,CTA 
oregon1_010421_adj/,22747,19108,0.000070,0.000070,0.324516,1,CTA 
oregon1_010428_adj/,22493,17645,0.000070,0.000070,0.320893,1,CTA 
oregon1_010505_adj/,22607,17597,0.000070,0.000070,0.323620,1,CTA 
oregon1_010512_adj/,22677,17598,0.000070,0.000070,0.324622,1,CTA 
oregon1_010519_adj/,22724,17677,0.000068,0.000068,0.334426,1,CTA 
oregon1_010526_adj/,23409,19894,0.000070,0.000070,0.333961,1,CTA 
oregon2_010331_adj/,31180,82856,0.000081,0.000081,0.384642,1,CTA 
oregon2_010407_adj/,30855,78138,0.000081,0.000081,0.380633,1,CTA 
oregon2_010414_adj/,31761,88905,0.000083,0.000083,0.382803,1,CTA 
oregon2_010421_adj/,31538,82129,0.000081,0.000081,0.389059,1,CTA 
oregon2_010428_adj/,31434,78000,0.000081,0.000081,0.387776,1,CTA 
oregon2_010505_adj/,30943,72182,0.000082,0.000082,0.377280,1,CTA 
oregon2_010512_adj/,31303,72866,0.000083,0.000083,0.377282,1,CTA 
oregon2_010519_adj/,32287,83709,0.000082,0.000082,0.393667,1,CTA 
oregon2_010526_adj/,32730,89541,0.000083,0.000083,0.394482,1,CTA 
p2p-Gnutella04_adj/,39994,934,0.000090,0.000090,0.444952,1,CTA 
p2p-Gnutella05_adj/,31839,1112,0.000080,0.000080,0.398634,1,CTA 
p2p-Gnutella06_adj/,31525,1142,0.000078,0.000078,0.404359,1,CTA 
p2p-Gnutella08_adj/,20777,2383,0.000066,0.000066,0.314603,1,CTA 
p2p-Gnutella09_adj/,26013,2354,0.000074,0.000074,0.351956,1,CTA 
p2p-Gnutella24_adj/,65369,986,0.000119,0.000119,0.549454,1,CTA 
p2p-Gnutella25_adj/,54705,806,0.000105,0.000105,0.521476,1,CTA 
p2p-Gnutella30_adj/,88328,1590,0.000144,0.000144,0.613368,1,CTA 
p2p-Gnutella31_adj/,147892,2024,0.000211,0.000211,0.700908,1,CTA 
roadNet-CA_adj/,2766607,120676,0.003410,0.003410,0.811298,1,CTA 
roadNet-PA_adj/,1541898,67150,0.001913,0.001913,0.805981,1,CTA 
roadNet-TX_adj/,1921660,82869,0.002373,0.002373,0.809809,1,CTA 
soc-Epinions1_adj/,405740,1624481,0.000710,0.000710,0.571456,1,CTA 
soc-Slashdot0811_adj/,469180,551724,0.000719,0.000719,0.652698,1,CTA 
